image_id,filename,relative_path,species,breed_id,breed_name,state,source_name,source_url,source_page_url,license,license_url,author,download_date,original_width,original_height,file_size,format,sha256,md5,verification_status,verification_notes
COW_GHUMUSARI_0001,ghumusari_0001.jpg,cleaned/cattle/ghumusari/ghumusari_0001.jpg,cattle,cow_ghumusari,Ghumusari,Odisha,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:09 UTC,232,149,18651,PNG,e80d65563301b40be97e912859397f8462e1c18e1351e8296819826899a7c304,3e059a6fb3563d7118b30ad5bf06c089,verified,Verified authentic Ghumusari cattle photograph (232x149)
COW_GIR_0001,gir_0001.jpg,cleaned/cattle/gir/gir_0001.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:10 UTC,6039,4026,9632990,JPEG,2a5e27bf03b57f24e6de2d536b4a7d19093c6ff52f04dc2bb4e462c63c93d7df,1c9dab35a181862a189cbcabb911c65f,verified,Verified authentic Gir cattle photograph (6039x4026)
COW_GIR_0002,gir_0002.jpg,cleaned/cattle/gir/gir_0002.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:10 UTC,236,157,18307,JPEG,2c429caacf825933f66b161234c5b41a2b32577542ec4a0e6dc276eb8fffc854,de0be4394d605e2648c5c66fb0b5aac2,verified,Verified authentic Gir cattle photograph (236x157)
COW_GIR_0003,gir_0003.jpg,cleaned/cattle/gir/gir_0003.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:10 UTC,600,450,129293,JPEG,373562b9768d8db3562f5cf5cd88e2c46338c0a9bdc6171df17e965778e76751,827f96272410f5c274caa5153da83fc0,verified,Verified authentic Gir cattle photograph (600x450)
COW_GIR_0004,gir_0004.jpg,cleaned/cattle/gir/gir_0004.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:10 UTC,2700,1851,1537154,JPEG,ea43c80367a325b04dcd67908e734b07eb7d915ca87698c1459f150783bc8e3f,1f7e265fe56ae75e81058ebf4ce6df88,verified,Verified authentic Gir cattle photograph (2700x1851)
COW_GIR_0005,gir_0005.jpg,cleaned/cattle/gir/gir_0005.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:11 UTC,1931,1855,871881,JPEG,a5e8d6caa83b81f3a0cbc031507456add88481fe3e90494aab73a1a773bef672,089a9acf4f2c1c77d55a550cf8e6579a,verified,Verified authentic Gir cattle photograph (1931x1855)
COW_GIR_0006,gir_0006.jpg,cleaned/cattle/gir/gir_0006.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:12 UTC,5456,3992,5308450,JPEG,8a1438141e4bb5178e1bfcfe8f141a39f67f6e6b3d2bd6dc2cf46c8aa39975d1,7e714d141011114c4a88765e60f477c6,verified,Verified authentic Gir cattle photograph (5456x3992)
COW_GIR_0007,gir_0007.jpg,cleaned/cattle/gir/gir_0007.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:13 UTC,5184,3456,4891055,JPEG,a7f0adbe1d984be5317cb872e7ee95fcfd1fe75517fc1500356f5e5e3d2ce912,bad06d15897c580bf12bd1bb2d3c87c7,verified,Verified authentic Gir cattle photograph (5184x3456)
COW_GIR_0008,gir_0008.jpg,cleaned/cattle/gir/gir_0008.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:15 UTC,5184,3456,5181948,JPEG,747bad06fddee1884bb0fcfb3961091b7a8fb495a8c373cf46a88ddb81442578,3a525de81dd0856086aa9a188a9545d0,verified,Verified authentic Gir cattle photograph (5184x3456)
COW_GIR_0009,gir_0009.jpg,cleaned/cattle/gir/gir_0009.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:15 UTC,4608,3456,4345280,MPO,c36d231ece1c79e416a942f3a5858508d9cac09e1b1364170637dba66a86c6f0,bf22751604e73f0cc5f549cd98b45945,verified,Verified authentic Gir cattle photograph (4608x3456)
COW_GIR_0010,gir_0010.jpg,cleaned/cattle/gir/gir_0010.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:16 UTC,4208,2368,1781680,JPEG,7d8824c6b6c9078f1b450ca53fbab9ac639b25eac35737484d5531f87920c422,a8e3c1f2d71581aebbf6935f37c34eba,verified,Verified authentic Gir cattle photograph (4208x2368)
COW_GIR_0011,gir_0011.jpg,cleaned/cattle/gir/gir_0011.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:16 UTC,5184,3456,3823493,JPEG,690b3a2283679f9a6e62cd036e3d131032d8e47611a2178fb849279fd3b9d1b8,9f54defe53aa2c1f127c528bd68125a5,verified,Verified authentic Gir cattle photograph (5184x3456)
COW_GIR_0012,gir_0012.jpg,cleaned/cattle/gir/gir_0012.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:17 UTC,4608,3456,4944652,MPO,4a20f84bc97b15ba52733431d9f04f4414924cf926676b2bf19a84350609afce,b4c081d580cc0194a064fab5bec40e31,verified,Verified authentic Gir cattle photograph (4608x3456)
COW_GIR_0013,gir_0013.jpg,cleaned/cattle/gir/gir_0013.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:18 UTC,4608,3456,6664272,JPEG,88901a9eb8558e8c42f97a13b620a8b8b0f2da064c1f6b0ea141c7cddb80d17a,ea4d02a870cc3ddcb4fe60389b1f2bca,verified,Verified authentic Gir cattle photograph (4608x3456)
COW_GIR_0014,gir_0014.jpg,cleaned/cattle/gir/gir_0014.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:18 UTC,3264,2448,1781422,JPEG,8e5edf63a5a6e53f1086b41622ec5f2641d914384897298a494f720729d057f1,504e636a000bb4c710e1bdb7e1c34661,verified,Verified authentic Gir cattle photograph (3264x2448)
COW_GIR_0015,gir_0015.jpg,cleaned/cattle/gir/gir_0015.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:18 UTC,5184,3456,4748001,JPEG,890c2b80eaeee4b818f21c3053004b64f57209074b80f1cd5335e1d72f94350e,fee18430ba3c24665f1fdf0d4fb318ac,verified,Verified authentic Gir cattle photograph (5184x3456)
COW_GIR_0016,gir_0016.jpg,cleaned/cattle/gir/gir_0016.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:19 UTC,6123,4082,2821630,JPEG,4d8d216fd4101bf7b6ea994dc6ebf6cf8e88588c210bade695c8ecb9dd72059f,f8dc79f7e053cdd4f5da408a129007f1,verified,Verified authentic Gir cattle photograph (6123x4082)
COW_GIR_0017,gir_0017.jpg,cleaned/cattle/gir/gir_0017.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:19 UTC,633,594,76860,JPEG,80c73f5ffa46eedc9335075984bb3b4ef0c9de42f7946529674e8a7559d19e48,e92ea41e7a3a8d9f0931d3db8c5c1606,verified,Verified authentic Gir cattle photograph (633x594)
COW_GIR_0018,gir_0018.jpg,cleaned/cattle/gir/gir_0018.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:20 UTC,3661,2495,1397061,JPEG,53bf1737cbfe545b91c493271576bac76ce1e1bf74384a597226cb941f17a764,5c35faf501c5aca9c72ddbb45f0dedad,verified,Verified authentic Gir cattle photograph (3661x2495)
COW_GIR_0019,gir_0019.jpg,cleaned/cattle/gir/gir_0019.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:20 UTC,960,946,172454,JPEG,7645cb3fbd02fa21d9b31e8453c3b53cc7a6c85db81acc98106ee3700f8e45b8,bb099c57bdf09738bda72cb64ad3e2a4,verified,Verified authentic Gir cattle photograph (960x946)
COW_GIR_0020,gir_0020.jpg,cleaned/cattle/gir/gir_0020.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:20 UTC,718,537,108675,JPEG,9c5aeb9a9b63ac908fc2d6b987cd942773a5f58a20d122565324341c7b437a5a,bd4d5763ad5cef1460ef16244da44c18,verified,Verified authentic Gir cattle photograph (718x537)
COW_GIR_0021,gir_0021.jpg,cleaned/cattle/gir/gir_0021.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:20 UTC,4325,3044,4732228,JPEG,fc527a2d382d5478b80e78d8c57a83f648815152b0ea0855807ab24843dfdd3b,90d354b18669851b63ef1de78caedca0,verified,Verified authentic Gir cattle photograph (4325x3044)
COW_GIR_0022,gir_0022.jpg,cleaned/cattle/gir/gir_0022.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:20 UTC,1600,1292,616612,JPEG,558f794ba5e40beb41c1079633e21c46b3b69ae77e63fd28fc3772c9c6d19194,e5b006563585a56aca4fc3839e161c1d,verified,Verified authentic Gir cattle photograph (1600x1292)
COW_GIR_0023,gir_0023.jpg,cleaned/cattle/gir/gir_0023.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:21 UTC,4320,3240,4711455,MPO,15b78dceeaa1d93f05c0b83452e241a57c6b94d59231c642a63806930207743e,db90f9ba14506c4aa5a6093a3b1d2c1f,verified,Verified authentic Gir cattle photograph (4320x3240)
COW_GIR_0024,gir_0024.jpg,cleaned/cattle/gir/gir_0024.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:21 UTC,2432,3648,4111299,JPEG,fa7d66695050d5e8186d45571bb1ddcaa4cfa5c9659fcbc7c769c997a7ace5fb,062dc398eacade42a89065e7779f472c,verified,Verified authentic Gir cattle photograph (2432x3648)
COW_GIR_0025,gir_0025.jpg,cleaned/cattle/gir/gir_0025.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:22 UTC,5712,4284,6021272,MPO,dc72cdd347f9d1fce28a50c27ead80da269f6b2b26240fe3e95cfbc1464f70fb,9f66ed3f0be3b5fc23143286692d02ee,verified,Verified authentic Gir cattle photograph (5712x4284)
COW_GIR_0026,gir_0026.jpg,cleaned/cattle/gir/gir_0026.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:22 UTC,1080,1294,579746,JPEG,546074aafc798ffafb7afa1c874e1728ea307c42a155305f0dcd4b79894f6ad5,10decb7686f6116dccc0ab3fb16bb2e9,verified,Verified authentic Gir cattle photograph (1080x1294)
COW_GIR_0027,gir_0027.jpg,cleaned/cattle/gir/gir_0027.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:23 UTC,3024,4032,3208016,MPO,e7d23a63d36c2b26fae33b93bb9eb0be17040c07fa448c6bd88f52dc970f2dac,acc9efeae69dd28e5b61d9b118861f07,verified,Verified authentic Gir cattle photograph (3024x4032)
COW_GIR_0028,gir_0028.jpg,cleaned/cattle/gir/gir_0028.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:24 UTC,5712,4284,6236089,MPO,3f0431bdf6044bdbfe689b43b38ff69e234150a740276232ca2ece1f7f9c273e,92c32cca4bc9186e3603ee943aa8655c,verified,Verified authentic Gir cattle photograph (5712x4284)
COW_GIR_0029,gir_0029.jpg,cleaned/cattle/gir/gir_0029.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:25 UTC,4032,3024,5344005,MPO,ecf277862287aeecc370daec6c94796daa6926094d3a495dd963e51219059521,5616d298f820693af4b183a709de01c2,verified,Verified authentic Gir cattle photograph (4032x3024)
COW_GIR_0030,gir_0030.jpg,cleaned/cattle/gir/gir_0030.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:26 UTC,4032,3024,5721824,MPO,ae7b21ce3d0794894a13e630339e9f3e21f6f602a4de239072b80f3b8515cbc2,3db613c1b9e60404394018f256d17c1d,verified,Verified authentic Gir cattle photograph (4032x3024)
COW_GIR_0031,gir_0031.jpg,cleaned/cattle/gir/gir_0031.jpg,cattle,cow_gir,Gir,Gujarat,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:26 UTC,4032,3024,3323592,MPO,7150b43e2d9dffbcaec0a1478d60511313b4adc066315c0651529a8e66b0829d,2c88b37e89ec41384b82f2b250e7089b,verified,Verified authentic Gir cattle photograph (4032x3024)
COW_HALLIKAR_0001,hallikar_0001.jpg,cleaned/cattle/hallikar/hallikar_0001.jpg,cattle,cow_hallikar,Hallikar,Karnataka,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:27 UTC,1536,2048,1461738,JPEG,50d7a358a9fe406b98f4f47df192d2f6c4f87e7607942f7b13b19cddef2a48cb,f7db9eb0a51036481ca173b617b616ed,verified,Verified authentic Hallikar cattle photograph (1536x2048)
COW_HALLIKAR_0002,hallikar_0002.jpg,cleaned/cattle/hallikar/hallikar_0002.jpg,cattle,cow_hallikar,Hallikar,Karnataka,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:27 UTC,2344,2516,1088103,JPEG,3762697eff497605bccbcdae04ad948c54ba3020eee655920dcd433e55c8e7b1,6d43d6773a5bdb96dfc9b13ba53951ee,verified,Verified authentic Hallikar cattle photograph (2344x2516)
COW_HALLIKAR_0003,hallikar_0003.jpg,cleaned/cattle/hallikar/hallikar_0003.jpg,cattle,cow_hallikar,Hallikar,Karnataka,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:27 UTC,2147,1702,545147,JPEG,3d6b3cd7b52daf5961bdddfc3ebbff1e1c64cf2fcbe4e511cd0e8f6f4a69efb8,08438bd530d54f43bdee3f889bcefe84,verified,Verified authentic Hallikar cattle photograph (2147x1702)
COW_HALLIKAR_0004,hallikar_0004.jpg,cleaned/cattle/hallikar/hallikar_0004.jpg,cattle,cow_hallikar,Hallikar,Karnataka,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:27 UTC,513,598,92455,JPEG,b1ea6c4c05a3e253f02818551bbef54377c6cabb67454c820769a8ed16115479,c985322bbe9227742724dd34a51ae6b8,verified,Verified authentic Hallikar cattle photograph (513x598)
COW_HALLIKAR_0005,hallikar_0005.jpg,cleaned/cattle/hallikar/hallikar_0005.jpg,cattle,cow_hallikar,Hallikar,Karnataka,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:28 UTC,5184,3456,5463533,JPEG,2d83430c5074901ce6094b2450c3ce9164a98f1b4f63884473d4b3fe48481842,21be70c78265e6f9a2bce8dd438ea3b9,verified,Verified authentic Hallikar cattle photograph (5184x3456)
COW_HALLIKAR_0006,hallikar_0006.jpg,cleaned/cattle/hallikar/hallikar_0006.jpg,cattle,cow_hallikar,Hallikar,Karnataka,ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:28 UTC,5184,3456,6812834,JPEG,faecd6f37f38284e55e6a85aedf1712887b1401739c3983225c98daba83f0640,b6723c92b4b0c9943b255355b19dd051,verified,Verified authentic Hallikar cattle photograph (5184x3456)
COW_HARIANA_0001,hariana_0001.jpg,cleaned/cattle/hariana/hariana_0001.jpg,cattle,cow_hariana,Hariana,"Haryana, Uttar Pradesh and Rajasthan",ICAR-NBAGR / Institutional Research Archive,https://nbagr.res.in/cattle-breed,https://nbagr.res.in/cattle-breed,Government Open Access / Academic Research,https://nbagr.res.in,ICAR-NBAGR / State Veterinary Universities,2026-09-17 13:59:29 UTC,5184,3456,5111084,JPEG,feb13d255d4f982e448fc1436b22a5f22413afd2b459298bd4b63da4a52eff5b,0be59d809206c0e9aaff7374c3229506,verified,Verified authentic Hariana cattle photograph (5184x3456)
